userID,hotelID,ratings,flag,city
1,1,4.0,F,Hurghada
1,2,5.0,F,Hurghada
1,3,4.0,F,Hurghada
1,4,5.0,F,Hurghada
1,5,5.0,F,Hurghada
1,6,5.0,F,Hurghada
1,7,5.0,F,Hurghada
1,8,5.0,F,Hurghada
1,9,4.0,F,Hurghada
1,10,5.0,F,Hurghada
1,11,4.0,F,Hurghada
1,12,5.0,F,Hurghada
1,13,4.0,F,Hurghada
1,14,4.0,F,Hurghada
1,16,4.0,F,Hurghada
1,18,4.0,F,Hurghada
1,19,5.0,F,Hurghada
1,20,5.0,F,Hurghada
1,21,4.0,F,Hurghada
1,22,4.0,F,Hurghada
1,23,5.0,F,Hurghada
1,24,5.0,F,Hurghada
1,27,4.0,F,Hurghada
1,28,4.0,F,Hurghada
1,29,5.0,F,Hurghada
1,30,5.0,F,Hurghada
1,31,5.0,F,Hurghada
1,32,5.0,F,Hurghada
1,33,5.0,F,Hurghada
1,35,5.0,F,Hurghada
1,36,5.0,F,Hurghada
1,37,4.0,F,Hurghada
1,38,4.0,F,Hurghada
1,39,4.0,F,Hurghada
1,40,4.0,F,Hurghada
1,41,5.0,F,Hurghada
1,42,5.0,F,Hurghada
1,44,5.0,F,Hurghada
1,45,5.0,F,Hurghada
1,46,4.0,F,Hurghada
1,47,5.0,F,Hurghada
1,48,4.0,F,Hurghada
1,49,4.0,F,Hurghada
1,50,4.0,F,Hurghada
1,51,5.0,F,Hurghada
1,52,5.0,F,Hurghada
1,53,4.0,F,Hurghada
1,54,5.0,F,Hurghada
1,55,5.0,F,Hurghada
1,57,4.0,F,Hurghada
1,58,5.0,F,Hurghada
1,59,5.0,F,Hurghada
1,60,5.0,F,Hurghada
1,62,5.0,F,Hurghada
1,65,5.0,F,Hurghada
1,66,5.0,F,Hurghada
1,67,4.0,F,Hurghada
1,68,5.0,F,Hurghada
1,69,5.0,F,Hurghada
1,70,4.0,F,Hurghada
1,71,5.0,F,Hurghada
1,72,4.0,F,Hurghada
1,73,5.0,F,Hurghada
1,74,5.0,F,Hurghada
1,75,4.0,F,Hurghada
1,76,5.0,F,Hurghada
1,77,4.0,F,Hurghada
1,78,4.0,F,Hurghada
1,79,5.0,F,Hurghada
1,81,4.0,F,Hurghada
1,82,4.0,F,Hurghada
1,84,5.0,F,Hurghada
1,86,5.0,F,Hurghada
1,87,5.0,F,Hurghada
1,88,4.0,F,Hurghada
1,89,5.0,F,Hurghada
1,90,5.0,F,Hurghada
1,91,5.0,F,Hurghada
1,92,4.0,F,Hurghada
1,93,4.0,F,Hurghada
1,94,4.0,F,Hurghada
1,95,4.0,F,Hurghada
1,97,5.0,F,Hurghada
1,98,4.0,F,Hurghada
1,99,5.0,F,Hurghada
1,100,5.0,F,Hurghada
1,101,5.0,F,Hurghada
1,102,4.0,F,Hurghada
1,103,4.0,F,Hurghada
1,104,5.0,F,Hurghada
1,105,4.0,F,Hurghada
1,106,5.0,F,Hurghada
1,108,4.0,F,Hurghada
1,109,4.0,F,Hurghada
1,110,4.0,F,Hurghada
1,112,4.0,F,Hurghada
1,115,4.0,F,Hurghada
1,119,5.0,F,Hurghada
1,120,4.0,F,Hurghada
1,121,5.0,F,Hurghada
1,122,5.0,F,Hurghada
1,123,5.0,F,Hurghada
1,125,4.0,F,Hurghada
1,126,4.0,F,Alexandria
1,127,4.0,F,Alexandria
1,128,4.0,F,Alexandria
1,129,4.0,F,Alexandria
1,130,5.0,F,Alexandria
1,131,4.0,F,Alexandria
1,132,5.0,F,Alexandria
1,133,4.0,F,Alexandria
1,134,5.0,F,Alexandria
1,135,5.0,F,Alexandria
1,136,5.0,F,Alexandria
1,137,4.0,F,Alexandria
1,139,5.0,F,Alexandria
1,141,5.0,F,Alexandria
1,142,5.0,F,Alexandria
1,143,5.0,F,Alexandria
1,145,4.0,F,Alexandria
1,146,4.0,F,Alexandria
1,147,5.0,F,Alexandria
1,149,5.0,F,Alexandria
1,154,4.0,F,Alexandria
1,156,5.0,F,Alexandria
1,157,5.0,F,Alexandria
1,158,4.0,F,Alexandria
1,159,4.0,F,Alexandria
1,165,5.0,F,Alexandria
1,168,5.0,F,Alexandria
1,174,4.0,F,Alexandria
1,179,4.0,F,Alexandria
1,217,4.0,F,Alexandria
1,291,5.0,F,Cairo
1,292,5.0,F,Cairo
1,293,4.0,F,Cairo
1,294,5.0,F,Cairo
1,295,5.0,F,Cairo
1,296,5.0,F,Cairo
1,297,5.0,F,Cairo
1,298,4.0,F,Cairo
1,299,5.0,F,Cairo
1,300,5.0,F,Cairo
1,301,5.0,F,Cairo
1,302,5.0,F,Cairo
1,303,5.0,F,Cairo
1,304,4.0,F,Cairo
1,305,5.0,F,Cairo
1,306,5.0,F,Cairo
1,307,5.0,F,Cairo
1,308,5.0,F,Cairo
1,310,5.0,F,Cairo
1,311,5.0,F,Cairo
1,312,4.0,F,Cairo
1,313,4.0,F,Cairo
1,314,5.0,F,Cairo
1,315,5.0,F,Cairo
1,316,5.0,F,Cairo
1,317,4.0,F,Cairo
1,318,5.0,F,Cairo
1,320,4.0,F,Cairo
1,321,4.0,F,Cairo
1,322,4.0,F,Cairo
1,323,5.0,F,Cairo
1,324,5.0,F,Cairo
1,325,5.0,F,Cairo
1,326,5.0,F,Cairo
1,327,5.0,F,Cairo
1,328,5.0,F,Cairo
1,332,5.0,F,Cairo
1,336,5.0,F,Cairo
1,337,5.0,F,Cairo
1,338,5.0,F,Cairo
1,339,5.0,F,Cairo
1,341,5.0,F,Cairo
1,342,5.0,F,Cairo
1,343,4.0,F,Cairo
1,344,4.0,F,Cairo
1,345,5.0,F,Cairo
1,346,5.0,F,Cairo
1,347,5.0,F,Cairo
1,348,4.0,F,Cairo
1,351,5.0,F,Cairo
1,353,5.0,F,Cairo
1,355,4.0,F,Cairo
1,356,5.0,F,Cairo
1,359,4.0,F,Cairo
1,360,4.0,F,Cairo
1,362,5.0,F,Cairo
1,365,4.0,F,Cairo
