1,2.0,4,F,Hurghada
1,4.0,5,F,Hurghada
1,7.0,5,F,Hurghada
1,16.0,4,F,Hurghada
1,19.0,4,F,Hurghada
1,20.0,4,F,Hurghada
1,21.0,4,F,Hurghada
1,23.0,5,F,Hurghada
1,24.0,4,F,Hurghada
1,26.0,4,F,Hurghada
1,27.0,4,F,Hurghada
1,28.0,4,F,Hurghada
1,29.0,4,F,Hurghada
1,31.0,4,F,Hurghada
1,33.0,5,F,Hurghada
1,37.0,4,F,Hurghada
1,40.0,4,F,Hurghada
1,41.0,4,F,Hurghada
1,43.0,4,F,Hurghada
1,44.0,4,F,Hurghada
1,49.0,4,F,Hurghada
1,54.0,4,F,Hurghada
1,56.0,4,F,Hurghada
1,64.0,4,F,Hurghada
1,65.0,5,F,Hurghada
1,71.0,4,F,Hurghada
1,72.0,4,F,Hurghada
1,74.0,4,F,Hurghada
1,78.0,4,F,Hurghada
1,81.0,4,F,Hurghada
1,83.0,4,F,Hurghada
1,91.0,4,F,Hurghada
1,92.0,4,F,Hurghada
1,94.0,4,F,Hurghada
1,95.0,4,F,Hurghada
1,98.0,4,F,Hurghada
1,100.0,4,F,Hurghada
1,101.0,4,F,Hurghada
1,105.0,4,F,Hurghada
1,106.0,4,F,Hurghada
1,107.0,5,F,Hurghada
1,113.0,4,F,Hurghada
1,114.0,4,F,Hurghada
1,115.0,4,F,Hurghada
1,116.0,4,F,Hurghada
1,118.0,5,F,Hurghada
1,121.0,5,F,Hurghada
1,124.0,4,F,Hurghada
1,125.0,4,F,Hurghada
1,126.0,4,F,Hurghada
1,128.0,4,F,Hurghada
1,129.0,4,F,Hurghada
1,130.0,4,F,Hurghada
1,131.0,5,F,Hurghada
1,133.0,4,F,Hurghada
1,137.0,4,F,Hurghada
1,138.0,4,F,Hurghada
1,139.0,4,F,Hurghada
1,141.0,4,F,Hurghada
1,143.0,4,F,Hurghada
1,145.0,5,F,Hurghada
1,147.0,5,F,Hurghada
1,148.0,4,F,Hurghada
1,150.0,4,F,Hurghada
1,152.0,4,F,Hurghada
1,155.0,4,F,Hurghada
1,156.0,4,F,Hurghada
1,159.0,4,F,Hurghada
1,160.0,4,F,Hurghada
1,162.0,5,F,Hurghada
1,165.0,5,F,Hurghada
1,167.0,4,F,Hurghada
1,168.0,4,F,Hurghada
1,169.0,4,F,Hurghada
1,170.0,4,F,Hurghada
