1,3,4.4,F,cairo
1,6,4.8,F,cairo
1,8,4.8,F,cairo
1,9,4.7,F,cairo
1,13,4.7,F,cairo
1,15,4.7,F,cairo
1,23,4.6,F,cairo
1,30,4.7,F,cairo
1,37,4.5,F,cairo
1,39,4.6,F,cairo
1,132,4.9,F,cairo
1,133,4.7,F,cairo
1,135,4.2,F,cairo
1,138,4.6,F,cairo
1,139,4.8,F,cairo
1,140,4.8,F,cairo
1,141,4.7,F,cairo
1,143,4.7,F,cairo
1,144,4.7,F,cairo
1,145,4.7,F,cairo
1,146,4.6,F,cairo
1,147,4.7,F,cairo
1,148,4.7,F,cairo
1,149,4.6,F,cairo
1,150,4.7,F,cairo
1,151,4.6,F,cairo
1,152,4.6,F,cairo
1,154,4.6,F,cairo
1,155,4.8,F,cairo
1,156,4.5,F,cairo
1,157,4.7,F,cairo
1,158,4.7,F,cairo
1,159,4.7,F,cairo
1,160,4.7,F,cairo
1,161,4.5,F,cairo
1,162,4.7,F,cairo
1,163,4.8,F,cairo
1,164,4.7,F,cairo
1,165,4.7,F,cairo
1,166,4.5,F,cairo
1,167,4.9,F,cairo
1,170,4.7,F,cairo
1,171,4.6,F,cairo
1,172,4.7,F,cairo
1,173,4.5,F,cairo
1,174,4.7,F,cairo
1,175,4.9,F,cairo
1,176,5.0,F,cairo
1,179,4.6,F,cairo
1,181,4.6,F,cairo
1,183,4.8,F,cairo
1,185,4.6,F,cairo
1,187,4.8,F,cairo
1,191,4.7,F,cairo
1,192,4.7,F,cairo
1,194,4.8,F,cairo
1,197,4.5,F,cairo
1,198,4.5,F,cairo
1,199,4.5,F,alexandria
1,200,4.6,F,cairo
1,201,4.4,F,cairo
1,202,4.7,F,cairo
1,203,4.6,F,alexandria
1,222,4.5,F,giza
1,225,4.7,F,cairo
1,242,4.5,F,giza
1,245,4.8,F,cairo
1,247,3.8,F,giza
1,256,4.7,F,sharm el sheikh
1,267,4.6,F,sharm el sheikh
1,272,4.8,F,sharm el sheikh
1,280,4.2,F,sharm el sheikh
1,286,3.9,F,sharm el sheikh
1,301,4.7,F,luxor
1,329,4.7,F,fayoum
1,335,4.3,F,alexandria
1,336,4.6,F,alexandria
1,349,4.7,F,alexandria
1,353,4.5,F,alexandria
1,367,4.6,F,alexandria
1,373,4.1,F,alexandria
1,400,3.6,F,alexandria
1,410,4.4,F,hurghada
1,432,4.2,F,hurghada
