1,19,4.6,F,cairo
1,32,4.7,F,cairo
1,59,4.6,F,cairo
1,135,4.2,F,cairo
1,178,4.7,F,cairo
1,195,4.6,F,cairo
1,205,4.0,F,cairo
1,207,4.8,F,cairo
1,212,4.7,F,cairo
1,214,4.4,F,cairo
1,215,4.2,F,cairo
1,234,4.7,F,cairo
1,236,4.4,F,cairo
1,241,3.9,F,giza
1,259,4.8,F,sharm el sheikh
1,267,4.6,F,sharm el sheikh
1,280,4.2,F,sharm el sheikh
1,281,4.0,F,sharm el sheikh
1,285,4.8,F,sharm el sheikh
1,286,3.9,F,sharm el sheikh
1,333,4.5,F,alexandria
1,343,4.2,F,alexandria
1,345,4.8,F,alexandria
1,354,4.6,F,alexandria
1,356,4.6,F,alexandria
1,357,4.4,F,alexandria
1,360,4.6,F,alexandria
1,363,4.5,F,alexandria
1,364,4.4,F,alexandria
1,366,4.5,F,alexandria
1,368,4.1,F,alexandria
1,369,4.0,F,alexandria
1,370,4.2,F,alexandria
1,372,4.3,F,alexandria
1,375,3.7,F,alexandria
1,377,4.0,F,alexandria
1,379,4.3,F,alexandria
1,380,4.3,F,alexandria
1,382,4.4,F,alexandria
1,383,4.3,F,alexandria
1,385,4.4,F,alexandria
1,386,4.3,F,alexandria
1,387,4.2,F,alexandria
1,391,3.6,F,alexandria
1,394,3.8,F,alexandria
1,396,4.3,F,alexandria
1,397,4.3,F,alexandria
1,398,4.0,F,alexandria
1,410,4.4,F,hurghada
1,428,3.8,F,hurghada
1,431,4.7,F,hurghada
1,432,4.2,F,hurghada
2,5,4.6,F,cairo
2,6,4.8,F,cairo
2,8,4.8,F,cairo
2,9,4.7,F,cairo
2,11,4.5,F,cairo
2,12,4.7,F,cairo
2,13,4.7,F,cairo
2,14,4.6,F,cairo
2,15,4.7,F,cairo
2,16,4.6,F,cairo
2,17,4.6,F,cairo
2,18,4.7,F,cairo
2,20,4.5,F,cairo
2,21,4.4,F,cairo
2,22,4.6,F,cairo
2,23,4.6,F,cairo
2,24,4.6,F,cairo
2,27,4.6,F,cairo
2,30,4.7,F,cairo
2,31,4.4,F,cairo
2,34,4.8,F,giza
2,37,4.5,F,cairo
2,38,4.7,F,giza
2,39,4.6,F,cairo
2,40,4.7,F,giza
2,41,4.4,F,cairo
2,42,4.8,F,giza
2,47,3.9,F,cairo
2,48,4.6,F,cairo
2,49,4.6,F,cairo
2,50,4.5,F,cairo
2,51,4.3,F,cairo
2,52,4.4,F,cairo
2,53,4.1,F,cairo
