1,5,4.6,F,cairo
1,6,4.8,F,cairo
1,8,4.8,F,cairo
1,9,4.7,F,cairo
1,11,4.5,F,cairo
1,12,4.7,F,cairo
1,13,4.7,F,cairo
1,14,4.6,F,cairo
1,15,4.7,F,cairo
1,16,4.6,F,cairo
1,17,4.6,F,cairo
1,18,4.7,F,cairo
1,20,4.5,F,cairo
1,21,4.4,F,cairo
1,22,4.6,F,cairo
1,23,4.6,F,cairo
1,24,4.6,F,cairo
1,27,4.6,F,cairo
1,29,4.5,F,cairo
1,30,4.7,F,cairo
1,31,4.4,F,cairo
1,34,4.8,F,giza
1,37,4.5,F,cairo
1,38,4.7,F,giza
1,39,4.6,F,cairo
1,40,4.7,F,giza
1,41,4.4,F,cairo
1,42,4.8,F,giza
1,47,3.9,F,cairo
1,48,4.6,F,cairo
1,49,4.6,F,cairo
1,50,4.5,F,cairo
1,51,4.3,F,cairo
1,52,4.4,F,cairo
1,53,4.1,F,cairo
1,54,4.4,F,cairo
1,55,4.5,F,cairo
1,56,4.3,F,giza
1,57,4.7,F,luxor
1,58,4.5,F,cairo
1,59,4.6,F,cairo
1,60,4.2,F,cairo
1,61,4.3,F,cairo
1,62,4.6,F,giza
1,63,4.6,F,cairo
1,64,4.6,F,cairo
1,65,4.4,F,cairo
1,66,4.7,F,cairo
1,68,4.5,F,cairo
1,69,4.7,F,cairo
1,70,4.8,F,cairo
1,71,4.3,F,cairo
1,72,4.4,F,cairo
1,73,4.5,F,cairo
1,74,4.7,F,cairo
1,75,4.4,F,Alexandria
1,76,4.6,F,Alexandria
1,77,3.9,F,cairo
1,78,4.4,F,cairo
1,79,4.6,F,giza
1,81,4.3,F,cairo
1,82,4.3,F,cairo
1,83,3.9,F,cairo
1,132,4.9,F,cairo
1,133,4.7,F,cairo
1,134,4.7,F,cairo
1,138,4.6,F,cairo
1,139,4.8,F,cairo
1,140,4.8,F,cairo
1,141,4.7,F,cairo
1,142,4.7,F,cairo
1,143,4.7,F,cairo
1,144,4.7,F,cairo
1,145,4.7,F,cairo
1,146,4.6,F,cairo
1,147,4.7,F,cairo
1,148,4.7,F,cairo
1,149,4.6,F,cairo
1,150,4.7,F,cairo
1,151,4.6,F,cairo
1,152,4.6,F,cairo
1,153,4.7,F,cairo
1,154,4.6,F,cairo
