userID,hotelID,ratings,flag,City
1,1,5,F,Hurghada
1,2,5,F,Hurghada
1,3,5,F,Hurghada
1,4,5,F,Hurghada
1,5,5,F,Hurghada
1,6,5,F,Hurghada
1,7,5,F,Hurghada
1,8,5,F,Hurghada
1,9,5,F,Hurghada
1,10,5,F,Hurghada
1,11,5,F,Hurghada
1,12,5,F,Hurghada
1,13,5,F,Hurghada
1,14,5,F,Hurghada
1,15,5,F,Hurghada
1,16,4,F,Hurghada
1,17,5,F,Hurghada
1,18,5,F,Hurghada
1,19,5,F,Hurghada
1,20,5,F,Hurghada
1,21,5,F,Hurghada
1,22,5,F,Hurghada
1,23,5,F,Hurghada
1,24,5,F,Hurghada
1,25,5,F,Hurghada
1,26,5,F,Hurghada
1,27,5,F,Hurghada
1,28,4,F,Hurghada
1,29,5,F,Hurghada
1,30,5,F,Hurghada
1,31,5,F,Hurghada
1,32,5,F,Hurghada
1,33,4,F,Hurghada
1,34,5,F,Hurghada
1,35,3,F,Hurghada
1,36,4,F,Hurghada
1,37,5,F,Hurghada
1,38,5,F,Hurghada
1,39,5,F,Hurghada
1,40,5,F,Hurghada
1,41,5,F,Hurghada
1,42,5,F,Hurghada
1,43,5,F,Hurghada
1,44,5,F,Hurghada
1,45,5,F,Hurghada
1,46,5,F,Hurghada
1,47,5,F,Hurghada
1,48,5,F,Hurghada
1,49,4,F,Hurghada
1,50,5,F,Hurghada
1,51,4,F,Hurghada
1,52,5,F,Hurghada
1,53,5,F,Hurghada
1,54,5,F,Hurghada
1,55,5,F,Hurghada
1,56,5,F,Hurghada
1,57,5,F,Hurghada
1,58,5,F,Hurghada
1,59,5,F,Hurghada
1,60,5,F,Hurghada
1,61,5,F,Hurghada
1,62,5,F,Hurghada
1,63,5,F,Hurghada
1,64,5,F,Hurghada
1,65,4,F,Hurghada
1,66,5,F,Hurghada
1,67,4,F,Hurghada
1,68,5,F,Hurghada
1,69,5,F,Hurghada
1,70,5,F,Hurghada
1,71,5,F,Hurghada
1,72,5,F,Hurghada
1,73,5,F,Hurghada
1,74,5,F,Hurghada
1,75,5,F,Hurghada
1,76,5,F,Hurghada
1,77,5,F,Hurghada
1,78,5,F,Hurghada
1,79,3,F,Hurghada
1,80,4,F,Hurghada
1,81,5,F,Hurghada
1,82,5,F,Hurghada
1,83,5,F,Hurghada
1,84,5,F,Hurghada
1,85,5,F,Hurghada
1,86,5,F,Hurghada
1,87,5,F,Hurghada
1,88,5,F,Hurghada
1,89,5,F,Hurghada
1,90,5,F,Hurghada
1,91,5,F,Hurghada
1,92,5,F,Hurghada
1,93,4,F,Hurghada
1,94,4,F,Hurghada
1,95,5,F,Hurghada
1,97,5,F,Hurghada
1,98,5,F,Hurghada
1,99,5,F,Hurghada
1,100,5,F,Hurghada
1,101,5,F,Hurghada
1,102,5,F,Hurghada
1,103,5,F,Hurghada
1,104,3,F,Hurghada
1,105,4,F,Hurghada
1,106,4,F,Hurghada
1,107,4,F,Hurghada
1,108,5,F,Hurghada
1,109,4,F,Hurghada
1,110,4,F,Hurghada
1,111,3,F,Hurghada
1,112,5,F,Hurghada
1,113,4,F,Hurghada
1,114,4,F,Hurghada
1,115,5,F,Hurghada
1,116,5,F,Hurghada
1,117,3,F,Hurghada
1,118,2,F,Hurghada
1,119,5,F,Hurghada
1,120,4,F,Hurghada
1,121,5,F,Hurghada
1,122,4,F,Hurghada
1,123,3,F,Hurghada
1,124,5,F,Hurghada
1,125,5,F,Hurghada
1,126,5,F,Alexandria
1,127,5,F,Alexandria
1,128,5,F,Alexandria
1,129,4,F,Alexandria
1,130,4,F,Alexandria
1,131,5,F,Alexandria
1,132,5,F,Alexandria
1,133,4,F,Alexandria
1,134,5,F,Alexandria
1,135,5,F,Alexandria
1,136,5,F,Alexandria
1,137,4,F,Alexandria
1,139,3,F,Alexandria
1,140,1,F,Alexandria
1,141,3,F,Alexandria
1,142,5,F,Alexandria
1,143,5,F,Alexandria
1,145,1,F,Alexandria
1,146,5,F,Alexandria
1,147,3,F,Alexandria
1,149,5,F,Alexandria
1,151,2,F,Alexandria
1,152,3,F,Alexandria
1,153,2,F,Alexandria
1,154,5,F,Alexandria
1,155,3,F,Alexandria
1,156,3,F,Alexandria
1,157,4,F,Alexandria
1,158,4,F,Alexandria
1,159,4,F,Alexandria
1,161,1,F,Alexandria
1,162,3,F,Alexandria
1,163,3,F,Alexandria
1,164,4,F,Alexandria
1,165,3,F,Alexandria
1,167,2,F,Alexandria
1,168,5,F,Alexandria
1,169,4,F,Alexandria
1,170,1,F,Alexandria
1,172,3,F,Alexandria
1,174,3,F,Alexandria
1,176,2,F,Alexandria
1,177,3,F,Alexandria
1,179,2,F,Alexandria
1,180,2,F,Alexandria
1,181,1,F,Alexandria
1,182,2,F,Alexandria
1,185,1,F,Alexandria
1,189,3,F,Alexandria
1,190,2,F,Alexandria
1,191,3,F,Alexandria
1,192,2,F,Alexandria
1,193,1,F,Alexandria
1,197,2,F,Alexandria
1,199,1,F,Alexandria
1,200,1,F,Alexandria
1,203,2,F,Alexandria
1,204,3,F,Alexandria
1,205,1,F,Alexandria
1,210,1,F,Alexandria
1,211,1,F,Alexandria
1,216,5,F,Alexandria
1,217,3,F,Alexandria
1,220,1,F,Alexandria
1,236,1,F,Alexandria
1,237,4,F,Alexandria
1,238,3,F,Alexandria
1,240,1,F,Alexandria
1,242,1,F,Alexandria
1,246,1,F,Alexandria
1,247,2,F,Alexandria
1,250,1,F,Alexandria
1,253,4,F,Alexandria
1,256,1,F,Alexandria
1,261,2,F,Alexandria
1,267,2,F,Alexandria
1,291,5,F,Cairo
1,292,4,F,Cairo
1,293,5,F,Cairo
1,294,5,F,Cairo
1,295,5,F,Cairo
1,296,5,F,Cairo
1,297,5,F,Cairo
1,298,5,F,Cairo
1,299,5,F,Cairo
1,300,5,F,Cairo
1,301,5,F,Cairo
1,302,5,F,Cairo
1,303,5,F,Cairo
1,304,4,F,Cairo
1,305,5,F,Cairo
1,306,5,F,Cairo
1,307,4,F,Cairo
1,308,5,F,Cairo
1,309,2,F,Cairo
1,310,5,F,Cairo
1,311,5,F,Cairo
1,312,5,F,Cairo
1,313,5,F,Cairo
1,314,3,F,Cairo
1,315,3,F,Cairo
1,316,3,F,Cairo
1,317,4,F,Cairo
1,318,2,F,Cairo
1,319,4,F,Cairo
1,320,5,F,Cairo
1,321,5,F,Cairo
1,322,5,F,Cairo
1,323,5,F,Cairo
1,324,5,F,Cairo
1,325,5,F,Cairo
1,326,5,F,Cairo
1,327,5,F,Cairo
1,328,5,F,Cairo
1,330,3,F,Cairo
1,331,2,F,Cairo
1,332,3,F,Cairo
1,333,2,F,Cairo
1,334,2,F,Cairo
1,336,2,F,Cairo
1,337,4,F,Cairo
1,338,5,F,Cairo
1,339,5,F,Cairo
1,340,3,F,Cairo
1,341,5,F,Cairo
1,342,5,F,Cairo
1,343,5,F,Cairo
1,344,3,F,Cairo
1,345,2,F,Cairo
1,346,4,F,Cairo
1,347,3,F,Cairo
1,348,5,F,Cairo
1,349,4,F,Cairo
1,351,2,F,Cairo
1,352,5,F,Cairo
1,353,3,F,Cairo
1,355,3,F,Cairo
1,356,4,F,Cairo
1,358,3,F,Cairo
1,359,1,F,Cairo
1,360,4,F,Cairo
1,361,1,F,Cairo
1,362,3,F,Cairo
1,364,1,F,Cairo
1,365,1,F,Cairo
1,366,1,F,Cairo
1,367,3,F,Cairo
1,368,5,F,Cairo
1,369,2,F,Cairo
1,370,2,F,Cairo
1,371,1,F,Cairo
1,372,1,F,Cairo
1,375,1,F,Cairo
1,377,4,F,Cairo
1,378,5,F,Cairo
1,379,3,F,Cairo
1,380,2,F,Cairo
1,382,3,F,Cairo
1,383,1,F,Cairo
1,384,2,F,Cairo
1,385,3,F,Cairo
1,386,2,F,Cairo
1,388,2,F,Cairo
1,389,4,F,Cairo
1,390,3,F,Cairo
1,391,4,F,Cairo
1,392,2,F,Cairo
1,393,3,F,Cairo
1,394,2,F,Cairo
1,395,4,F,Cairo
1,397,3,F,Cairo
1,399,3,F,Cairo
1,400,4,F,Cairo
1,401,2,F,Cairo
1,402,2,F,Cairo
1,403,2,F,Cairo
1,404,3,F,Cairo
1,407,3,F,Cairo
1,408,3,F,Cairo
1,409,3,F,Cairo
1,410,4,F,Cairo
1,415,3,F,Cairo
1,416,4,F,Cairo
1,417,3,F,Cairo
1,418,1,F,Cairo
1,419,1,F,Cairo
1,420,3,F,Cairo
1,423,4,F,Cairo
1,427,3,F,Cairo
1,428,2,F,Cairo
1,429,4,F,Cairo
1,432,2,F,Cairo
1,433,2,F,Cairo
1,435,2,F,Cairo
1,438,2,F,Cairo
1,439,1,F,Cairo
1,440,1,F,Cairo
1,443,4,F,Cairo
1,445,1,F,Cairo
1,446,3,F,Cairo
1,447,2,F,Cairo
1,448,2,F,Cairo
1,450,5,F,Cairo
1,452,1,F,Cairo
1,453,2,F,Cairo
1,454,4,F,Cairo
1,460,1,F,Cairo
1,462,1,F,Cairo
1,464,4,F,Cairo
1,466,2,F,Cairo
1,467,2,F,Cairo
1,468,2,F,Cairo
1,469,2,F,Cairo
1,471,2,F,Cairo
1,473,2,F,Cairo
1,485,1,F,Cairo
1,487,1,F,Cairo
1,489,1,F,Cairo
1,490,4,F,Cairo
1,494,1,F,Cairo
1,506,2,F,Cairo
1,517,3,F,Cairo
1,518,3,F,Cairo
1,521,4,F,Cairo
1,522,1,F,Cairo
1,523,2,F,Cairo
1,525,2,F,Cairo
1,526,2,F,Cairo
1,527,3,F,Cairo
1,528,2,F,Cairo
1,530,2,F,Cairo
1,531,5,F,Cairo
1,532,1,F,Cairo
1,533,2,F,Cairo
1,534,4,F,Cairo
1,535,1,F,Cairo
1,537,2,F,Cairo
1,538,1,F,Cairo
1,540,1,F,Cairo
1,541,2,F,Cairo
1,543,1,F,Cairo
1,544,2,F,Cairo
1,545,3,F,Cairo
1,546,3,F,Cairo
1,547,4,F,Cairo
1,548,3,F,Cairo
1,549,3,F,Cairo
1,552,2,F,Cairo
1,553,3,F,Cairo
1,554,3,F,Cairo
1,558,4,F,Cairo
1,559,3,F,Cairo
1,560,3,F,Cairo
1,561,4,F,Cairo
1,562,4,F,Cairo
1,566,4,F,Cairo
1,568,3,F,Cairo
1,569,2,F,Cairo
1,570,2,F,Cairo
1,571,3,F,Cairo
1,572,2,F,Cairo
1,575,3,F,Cairo
1,577,2,F,Cairo
1,579,2,F,Cairo
1,583,1,F,Cairo
1,589,2,F,Cairo
1,591,1,F,Cairo
1,603,3,F,Cairo
1,605,1,F,Cairo
1,606,2,F,Cairo
1,607,4,F,Cairo
1,608,2,F,Cairo
1,611,2,F,Cairo
1,613,1,F,Cairo
1,614,2,F,Cairo
1,615,2,F,Cairo
1,616,1,F,Cairo
1,617,2,F,Cairo
1,618,2,F,Cairo
1,619,1,F,Cairo
1,620,3,F,Cairo
1,621,3,F,Cairo
1,623,1,F,Cairo
1,624,2,F,Cairo
1,627,2,F,Cairo
1,628,3,F,Cairo
1,629,2,F,Cairo
1,630,1,F,Cairo
1,631,2,F,Cairo
1,632,2,F,Cairo
1,634,1,F,Cairo
1,639,1,F,Cairo
1,640,2,F,Cairo
1,642,4,F,Cairo
1,644,4,F,Cairo
1,646,4,F,Cairo
1,647,1,F,Cairo
1,651,1,F,Cairo
